proc 0
  put 1agal 2
  put 7sdnr 4
  put 8u6dv 8
  put 6vs78 2
  put 380q2 3
  put 4b3kl 7
  put 1uwye 1
  put 2makk 6
  put 23xx0 3
  put 8f8gu 4
  put 7zoph 5
  put 1vdqf 6
  put 5c42i 4
  put 6lbgg 2
  put 18bbr 2
  put 2npvm 3
  put 7uecq 0
  put 3p5io 1
  put 2iqlo 6
  put 42am 5
  put 2bylc 4
  put 4fikn 7
  put 5p9ik 1
  put 5bzp3 5
  put 6b89l 2
  put 3dsvw 0
  put 9yyoo 9
  put 3bxqk 3
  put 6ldpz 9
  put yv3f 9
  put 9ikch 4
  put 7uq9e 3
  put 1phg4 2
  put 5bxhi 1
  put 84w0z 4
  put 29s8d 0
  put 4ochg 7
  put 3jiz8 2
  put 6fpqh 0
  put 15cio 7
  put i073 4
  put 7a626 4
  put 5kx63 9
  put 9i954 8
  put 3w7vb 6
  put x76k 9
  put 90zwp 1
  put 2jnv6 6
  put 4yhvx 3
  put 5bh62 8
  put 4snls 5
  put 16vo0 1
  put 9yr4m 8
  put 5gito 0
  put 6ckyi 8
  put 3jwz1 6
  put 2xx1g 3
  put lipd 1
  put lltl 5
  put 2k5yd 8
  put 6az11 7
  put 5y10e 2
  put 8gq4o 8
  put 7jju5 6
  put 2gsdw 4
  put 37rpd 6
  put 3qh42 4
  put 37dej 6
  put 4gtsh 6
  put 5clke 0
  put 9q82k 5
  put 330cn 2
  put 5xd17 0
  put 4t00o 5
  put 1m0t4 0
  put 29yjt 5
  put yg6u 7
  put 869cl 5
  put 3usp1 8
  put 573xh 6
  put 6o3ef 6
  put 7iipt 0
  put 4aq1b 2
  put 7cz92 9
  put 19m7y 2
  put 67n0p 1
  put 3uw3q 2
  put 5ujda 2
  put 701ei 1
  put 1nvzi 9
  put 7dluq 4
  put 68rqi 0
  put 8myor 5
  put 87d2e 2
  put 173ur 3
  put 7rdd6 0
  put 4tm76 9
  put 4tw86 4
  put 7jgx 1
  put 5o30s 9
  put 5o1mg 8
  put kivt 1
  put 6vk1g 7
  put 5zxzw 6
  put 3gz8j 0
  put 3ycg0 0
  put 6uova 9
  put 9php1 1
  put 442y1 2
  put 1oysk 4
  put 94p0r 8
  put 940ml 8
  put 45vgs 5
  put 89eyn 9
  put 7nlvm 8
  put 9syfx 7
  put 22waz 3
  put 9ymi6 8
  put 4aaxo 2
  put 4ohlw 4
  put 5dl4x 4
  put 7tyfu 9
  put s5o0 8
  put 71p47 7
  put 3k5ri 7
  put 1elbp 5
  put 340b8 9
  put 391u5 3
  put 8xc4i 6
  put u268 1
  put qd8w 5
  put 8fbd1 7
  put 5iu4v 9
  put 16liq 1
  put 2cy6h 3
  put 6gbns 0
  put 2lksk 3
  put 2ewyw 2
  put 3gtex 2
  put 539io 7
  put 5rvfr 6
  put 98y8c 2
  put 2x8w5 2
  put 72wjq 5
  put 92jy2 4
  put 8z297 3
  put 2erc4 3
  put 60176 4
  put 342l5 1
  put 7nm3b 5
  put 74qm9 7
  put 4jsl4 1
  put 3emfd 5
  put 6vb36 2
  put 3bbny 7
  put 2m5tr 9
  put 3neap 9
  put 67e3c 4
  put 6sr9k 5
  put 497u0 8
  put 4pvhl 6
  put 37qba 6
  put 1k98w 5
  put 2i3p5 1
  put 43hxo 9
  put waa2 5
  put 8n6ge 6
  put 5s1bf 0
  put 499xj 4
  put 8q9bk 4
  put 3z2t7 4
  put 9h8zs 8
  put 4ep2q 6
  put 64pi9 0
  put 9p8jo 1
  put 95qcu 8
  put 136lo 3
  put 7icyr 3
  put 2fi6u 5
  put 75n1n 8
  put 99vjh 5
  put 8f1db 4
  put 5srs0 9
  put 7u51q 7
  put 4lvzt 5
  put v4zf 8
  put 7eju7 4
  put 8aswg 5
  put 80dmn 8
  put 7n68q 3
  put 2adby 1
  put 5ov5u 8
  put 1ubjb 6
  put 4azix 4
  put 4yje4 3
  put 8z2j1 2
  put 7eat2 3
  put 6egrv 3
  put 4d73b 7
  put 6dyia 1
  put 2oebg 9
  put 328nt 6
  put 7l5ei 7
  put 1wlak 3
  put 6g7mu 1
  put 1f8ew 5
  put 80epb 7
  put 6hlw6 6
  put 33hlq 0
  put 6aads 2
  put 7hlpk 9
  put 8zokk 9
  put 6996s 6
  put 45av4 6
  put 4mi8g 3
  put 5i6jv 3
  put 5lmwo 9
  put 8yngi 3
  put 2qu5x 5
  put 2m0rk 9
  put 733v3 0
  put 7useg 4
  put 4s92u 0
  put 65zbi 8
  put 2y6hu 2
  put 7ixlv 4
  put 4ufzg 6
  put 21br6 8
  put 94m25 8
  put 6nhkr 0
  put 3njps 7
  put 6np6q 4
  put 3j5bs 3
  put 9xhmp 0
  put 10e1l 7
  put uocu 0
  put 2iu4 9
  put 6a7rz 7
  put 9p5nz 6
  put 51dxu 5
  put 1h3nr 4
  put fylv 1
  put 3tlz8 6
  put 5esp7 0
  put 29fo 8
  put 70417 0
  put 5heyo 0
  put 59k8t 2
  put 1bhzu 8
  put 5msp5 5
  put 61kxc 5
  put 3tedl 3
  put 2ik0a 6
  put 894wi 3
  put 3p5yx 5
  put 1yqas 3
  put 6gt7f 6
  put 5pyxx 9
  put 9kglb 1
  put 32yfb 3
  put qxur 2
  put 57uy8 2
  put 6peke 3
  put 352ow 9
  put 87qpu 1
  put 2kxk 7
  put 3nchu 9
  put 7f2xt 2
  put 9hx7d 3
  put 8ko92 6
  put 9guap 9
  put 8yckd 5
  put 1n3qh 6
  put 9go2y 3
  put euff 2
  put 31jap 8
  put 2gfzq 0
  put 6mr47 6
  put rimf 1
  put m2j6 7
  put 9z6vs 3
  put 3daff 1
  put 3kzht 0
  put 9vmoq 0
  put 7dnim 4
  put 5qw3m 7
  put 2xte9 7
  put nb2o 0
  put 12z1h 3
  put 96df2 5
  put 982q4 2
  put 6vuve 1
  put fqej 8
  put 82mak 1
  put 20p04 6
  put 4bkzd 2
  put 39uwa 2
  put 2eo69 4
  put 9rj3s 9
  put 6lyti 5
  put 2devg 2
  put 9kl9p 3
  put 9yjvn 7
  put 5my 6
  put 8qaor 1
  put 6trq9 9
  put 9fvdc 1
  put 6qflb 7
  put 2vce5 4
  put 2681t 2
  put 8ldc8 1
  put 603ts 0
  put 9voyk 1
  put 8iba0 5
  put wx5g 5
  put 32b3u 9
  put 9jvmu 1
  put 7tqv8 4
  put 7cimh 3
  put trfk 7
  put 47am8 2
  put 3njle 7
  put 3kn5f 9
  put 1nwan 2
  put 53szc 8
  put 39id8 4
  put 7u796 9
  put 9gzb2 3
  put 47yzy 5
  put 8jekg 7
  put 1ahna 3
  put 508zk 2
  put tnaa 5
  put 69ymv 9
  put 4rqav 5
  put 93q90 2
  put 7al25 9
  put r061 8
  put 8b5op 9
  put 5nlqx 2
  put 2so80 9
  put 62vyv 1
  put niti 0
  put 715xw 4
  put 6qp55 3
  put 2qp42 6
  put 5kp0k 3
  put 2pm4q 3
  put 7wp9q 2
  put 7u87 4
  put 9t713 6
  put 2mw6n 9
  put 4kiqb 3
  put 6zed6 3
  put 794z8 0
  put 66gsq 3
  put 9i19k 9
  put 3jl7c 0
  put 40f96 4
  put 7t7rc 6
  put 9mwgy 0
  put 5q1wj 9
  put 5ysdb 8
  put 9tlq5 4
  put 7fpu8 1
  put 8kee2 2
  put 78ais 0
  put 64ewp 5
  put 9a5bv 8
  put 74bt9 1
  put 4ug38 1
  put 9tg93 2
  put 2nyhy 0
  put 6uthm 5
  put 5fxiu 0
  put 6bkmv 2
  put 4buen 7
  put 4lodq 6
  put 5843s 8
  put 7cujt 0
  put 6pwor 1
  put 8wx6g 3
  put 2gicg 9
  put 97c29 9
  put 3b90v 0
  put 42esk 0
  put 65qyi 8
  put 51n9l 7
  put q8yf 7
  put 5qae6 6
  put 1oq6e 5
  put 3eb8f 2
  put 1vxo6 8
  put 9sac8 9
  put 6in06 9
  put 7akzh 6
  put 3e34g 7
  put 19yig 3
  put 6g9eg 6
  put 9d988 6
  put 36bmx 8
  put 97273 4
  put 9vjar 5
  put 8essn 8
  put 3i1nm 9
  put 2jv6h 3
  put 9hyu2 4
  put 4cwcc 2
  put 4322 4
  put 48lq0 1
  put 2vmnd 8
  put 6vhnl 2
  put z0tf 1
  put 294ic 1
  put toyu 9
  put 5jik8 1
  put 9o3nd 7
  put 7s1in 5
  put 5xdnc 6
  put 2f21c 4
  put 3xq4q 9
  put 4vorj 2
  put 2hwyb 7
  put 3w0ee 5
  put 1b9mj 1
  put 3vkkl 2
  put 5576c 1
  put 2zlkv 5
  put 73mrg 4
  put 1cu00 4
  put 2xgn9 5
  put 8ypcs 1
  put 3vtil 0
  put 3xj8p 5
  put 5t2e7 7
  put 521cr 5
  put 7wnqp 4
  put 93v76 3
  put 4f659 3
  put 4ck35 1
  put 8s57z 0
  put 5hr1h 6
  put 9v8a9 7
  put 6qwwj 1
  put 2w9jc 9
  put 5vw21 8
  put 7h33f 2
  put 9jcuc 0
  put 48x76 6
  put 8bvbn 4
  put 1r9lg 7
  put 42new 9
  put 4759e 5
  put 2bid6 4
  put 6rexb 3
  put 8wkh4 4
  put 1amnq 4
  put 9d8a9 9
  put 2bb7p 4
  put 3kfe1 6
  put 4qnlm 7
  put 123jh 5
  put 9q4qw 7
  put 8tl8l 3
  put 2idue 5
  put 2lh5m 9
  put 9fvd9 3
  put 4jdpw 0
  put 8ubnl 9
  put 5lgqf 6
  put 6a1ey 8
  put 4r5uo 3
  put 9rybi 0
  put 7zpqu 5
  put 4csyd 5
  put 4hrkz 5
  put 8sbm4 5
  put 9zh85 4
  put 7uy52 0
  put 2jxb5 0
  put 2oxkc 1
  put 6tau2 6
  put 6rqon 9
  put 4bm4i 3
  put srsn 4
  put 2ke5d 6
  put ke5g 8
  put 30nsu 2
  put 8u1km 3
  put 7veua 5
  put 41k7n 5
  put 907v9 0
  put 1cq8r 1
  put 8xlth 0
  put 3vwaz 0
  put 4ir9p 5
  put 3s8m7 6
  put 2a4z3 8
  put 7q2k 6
  put 48862 0
  put 4gg71 1
  put 1g9uh 6
  put 6ffpt 6
  put 3onv7 9
  put 9osyh 5
  put 1uxru 2
  put 9s0k9 9
  put 6x3iu 6
  put 8itg1 9
  put 5hzmt 8
  put 9jdlz 4
  put 26bw7 4
  put 3dsmw 9
  put 2212v 4
  put 1011g 3
  put 7g3f5 5
  put 27lu9 3
  put 5t1zi 3
  put 8uf7y 9
  put 7s5md 9
  put 8qg9m 2
  put 89v36 4
  put 7vmzk 7
  put 5gqts 3
  put 5bqrh 1
  put 3su3a 8
  put 3qe3l 1
  put 5fmtu 2
  put 55aq3 3
  put 9nt7c 6
  put 3tgg8 7
  put 78il6 4
  put 4na4 2
  put neyl 8
  put 4x6om 1
  put 5mcc3 7
  put 6kgxz 9
  put 1rv7c 3
  put 5zn4 1
  put 2nih2 0
  put 49rhu 6
  put 42ssz 3
  put dy60 3
  put 9gsgm 2
  put 5dklw 8
  put 8w7l1 4
  put 1ed1y 7
  put 91ngo 0
  put 21ew4 5
  put 4uhgy 6
  put 7jwub 6
  put 4z5r0 5
  put 4zoa4 6
  put 5y30m 9
  put 56or2 6
  put 4sp7f 0
  put 7frc2 2
  put 1bqcb 0
  put 9v1qs 9
  put 63w7v 6
  put 44pvp 2
  put 2mdaq 0
  put 2mwus 3
  put 9xxrr 0
  put 16j26 8
  put 54cdg 8
  put 71514 2
  put 4wwpg 7
  put 691gh 2
  put 1j6yc 5
  put 4vus8 5
  put 4xtkg 0
  put 6fxoc 9
  put 5m281 4
  put 6vmdu 6
  put 1y19c 0
  put 18hao 5
  put 5m26n 3
  put 477i3 1
  put 7e6ix 9
  put 9vjl6 8
  put 86pwt 3
  put 8kbah 9
  put 3drar 9
  put 276m6 1
  put 5e6gv 8
  put 93g0t 5
  put 6arxw 9
  put 2be5b 1
  put 9y2p5 5
  put 7htcc 1
  put 13ihm 0
  put 29nwv 8
  put 2txhd 1
  put 48rpp 8
  put 47r4n 8
  put 8vwqj 8
  put 80e5j 3
  put 9ko6c 1
  put 72inp 0
  put 1priy 0
  put 88zp 4
  put 30apt 2
  put 9hug0 1
  put 56q00 5
  put rfoa 9
  put 9x4b2 6
  put 4nywk 9
  put vter 1
  put 242gh 8
  put vfx5 1
  put 2ddeg 3
  put 9d99i 4
  put 98syz 1
  put 5plld 5
  put vr7a 5
  put nifq 6
  put 9z3rx 2
  put 10ghl 7
  put 7tdu3 6
  put 9238y 1
  put 4gm1p 0
  put 26rfy 2
  put 8jge 2
  put 8n7yj 4
  put 10w5r 3
  put 4atcn 9
  put 5f240 8
  put 9hws 4
  put 8g078 0
  put 16mg1 3
  put 4tzow 8
  put 2c5gn 9
  put 9sr6x 2
  put 4dus7 7
  put 41yd1 5
  put 3ab2n 3
  put s2hr 3
  put 7kg0l 9
  put py6q 3
  put e0s8 4
  put 1d80j 5
  put 3643a 7
  put 5e3b0 6
  put 8q08h 7
  put 3ssek 9
  put 12iw8 3
  put 4uml 3
  put nzyw 9
  put 2q71p 5
  put 6zfe0 9
  put 2llul 4
  put 83kd9 2
  put 2mj7h 8
  put 5i3mz 7
  put 4g4zi 4
  put qwn7 9
  put 7w393 7
  put 52jop 7
  put 8fkgg 4
  put w4i8 0
  put 9hc68 0
  put 1zpse 2
  put 84tn 9
  put 9bi6i 5
  put 9uyv7 5
  put 8hn4y 4
  put 2hw41 8
  put 61wdn 9
  put b26 9
  put 9oao5 7
  put 6k16u 1
  put 2ozkt 3
  put 2stjy 5
  put 2fmu1 4
  put 5j9ls 0
  put 1gqxv 5
  put 7rl6k 1
  put 5pofs 9
  put w1rq 0
  put 1hpgf 2
  put 48p6z 9
  put 5v1w7 6
  put 46fig 3
  put 98fw6 6
  put 2nasb 2
  put 252s1 0
  put 5b7x3 2
  put 8xjmt 9
  put 1ts5j 0
  put 81r4g 2
  put 2gdmm 3
  put yok4 5
  put 3q9eu 3
  put 68u9 8
  put 38wbo 0
  put 6gjps 5
  put 3aa3k 3
  put 7nfu1 8
  put 287j9 1
  put 9js02 0
  put 9sh08 3
  put 24pd0 8
  put 43mxa 2
  put 8nzf4 0
  put 2dob0 9
  put 229u8 0
  put 61zy 0
  put 22tyy 7
  put 6t91l 0
  put 59y8 4
  put 2fb4a 1
  put 8vux1 8
  put 4f6is 9
  put 5tza0 8
  put 6bjp 5
  put 85t41 6
  put 93x27 3
  put 85sqz 2
  put 83t97 7
  put 8f7p0 5
  put 418a6 6
  put 9zic4 1
  put 6n0tq 2
  put 4thd 8
  put 8mfot 9
  put 7olx2 0
  put 38qqo 4
  put 1zvyi 2
  put 1k5sv 7
  put 47c2a 7
  put 8p1zm 6
  put 6p53i 0
  put 23th9 3
  put 10txs 4
  put 819e1 1
  put 2acfs 4
  put 9wfg0 3
  put 17whc 9
  put 2793p 3
  put 602s6 9
  put 5hqax 4
  put 3tjei 0
  put 803us 5
  put 3jy7x 2
  put bm61 1
  put 4qpwa 6
  put 4oqc0 1
  put 5qf60 6
  put 9qv6p 2
  put 6jl2u 2
  put 3rlf1 5
  put 8nagc 6
  put 6cxlg 8
  put 58l8o 7
  put 4yrtg 9
  put 4ez29 6
  put 93kl5 8
  put 1irdn 9
  put 618xn 2
  put 80xsw 9
  put 1owd3 1
  put q04g 5
  put 81faq 2
  put 6s22 0
  put 7cuns 6
  put 62aql 1
  put 1vbyp 5
  put pyqp 4
  put 25rf7 7
  put 6l1db 9
  put 1oue3 3
  put 713hn 8
  put c1h3 2
  put 4vleo 7
  put 31kwi 2
  put 93lb5 4
  put lqw4 2
  put 8upwf 4
  put 304q9 2
  put 27fdf 8
  put 7fw2g 4
  put 2cy9j 8
  put 4vhzu 0
  put 3l7ji 7
  put 7s0lw 2
  put 8cybg 8
  put 1vjfl 8
  put 5rjx4 4
  put 45nei 7
  put 1y5js 8
  put xnvq 8
  put 8alfb 2
  put 56h7p 8
  put 7jtnm 7
  put 8j9mx 1
  put 7vkgk 8
  put 3ht4 6
  put 3bnt3 0
  put 2pd86 1
  put 84xjt 5
  put 28tqj 9
  put 7c4kr 3
  put 5kvyz 8
  put 9h468 7
  put 5zh15 1
  put k8lt 3
  put 3x57s 2
  put 31vnk 3
  put 1kise 3
  put 3o18t 0
  put 2o8zb 9
  put 5e1e 2
  put 5u8jm 4
  put 42zqd 5
  put 9p0zb 4
  put 4mvqg 5
  put 4rsqj 0
  put 494x 6
  put 6zwr0 0
  put 5f2ho 9
  put 1ho7a 5
  put 7mdj6 2
  put 8oxxm 1
  put 77gu4 5
  put 4kv4b 4
  put 5ia0j 3
  put 6jmsh 4
  put 72j0p 6
  put 38v31 4
  put 5bduc 9
  put 1ckca 6
  put 1rumw 0
  put 9rvfz 4
  put 6dk2 8
  put 2muyi 1
  put 3bux2 0
  put 2t39m 7
  put 7axz9 6
  put 2w833 4
  put 9ph9i 1
  put 9tzf1 5
  put 1elj8 3
  put 2djng 9
  put 9n71p 8
  put 60nm1 3
  put gm54 3
  put 6a7s6 1
  put 9cro5 0
  put 43qq3 0
  put 8luog 5
  put 99e9a 2
  put 27ilt 8
  put 4wn03 7
  put kk3c 4
  put 5p99p 7
  put xryx 5
  put 36ook 5
  put nok5 8
  put 1ssx7 0
  put 927u1 6
  put 4h6ww 8
  put 3u1nw 5
  put 5avpe 1
  put 8r75l 4
  put 2zebs 7
  put 10ic2 2
  put 5hu5y 5
  put 74c83 2
  put 5irx4 9
  put 3hqcm 1
  put 47hgg 8
  put 7fvj9 6
  put 2umwx 8
  put 7gap 2
  put 7m5sw 4
  put 6fwb6 3
  put 5z4c4 0
  put 329a5 6
  put 7sv1z 7
  put 2cjl7 8
  put 5zwjp 9
  put 3amxs 6
  put 2r4w4 5
  put 6i0wf 3
  put 4584s 9
  put 28399 4
  put 4yrik 3
  put 3z0tp 5
  put 5pqq3 0
  put 1cp8i 1
  put 997ib 1
  put unsb 8
  put 5jvtn 4
  put 2q5bq 4
  put 4iju1 0
  put cad0 2
  put 7skfk 6
  put 9ik87 5
  put 1mkaq 7
  put 9h682 8
  put 336mu 7
  put 97czp 0
  put 2weky 5
  put 9y33x 4
  put 4ra4d 4
  put kzyv 2
  put 341t1 7
  put 17sh7 9
  put 7ddor 7
  put 6z3o5 9
  put 8s10j 7
  put 4frjw 5
  put 4bj42 1
  put 26cm8 2
  put 5uasd 5
  put 1d4xv 4
  put 3bt4m 5
  put 4gqtk 2
  put 9mq3v 7
  put 1mo86 4
  put 8p4qp 2
  put 45au5 9
  put 5xcbr 2
  put 5ewxe 4
  put 48fvr 2
  put 4gswu 8
  put 4m5o7 0
  put 5108u 7
  put 5yplc 3
  put 81yj5 1
  put 4t2ww 9
  put 6djr4 0
  put 9yaqs 9
  put 34n4n 5
  put 642gi 0
  put 1nxyq 6
  put 1m3hj 5
  put 78h13 0
  put 6muet 2
  put 417nq 3
  put 47jiu 8
  put 6ltii 9
  put f370 1
  put 74ir8 7
  put 5582p 2
  put 2217j 6
  put 9girn 1
  put 2u4hs 4
  put 8yeru 1
  put 5h39 3
  put 1jjvn 7
  put 6x4m 0
  put 970iq 2
  put ghh4 7
  put 2svzj 4
  put 5xcgm 5
  put 787h9 2
  put 5mihi 3
  put 4mef5 2
  put wcva 6
  put 2s7dn 0
  put 4cweh 7
  put 5qg73 4
  put 64ncv 8
  put 1sord 4
  put 79vsl 2
  put 1drz0 4
  put 5z8b1 5
  put 3tcgs 6
  put g04m 5
  put 16ehg 6
  put 5iye3 5
  put 6d4p0 5
  put rrq3 3
  put 65lqx 6
  put 6yskr 5
  put 6jjg9 5
  put 2lkv1 9
  put 261u2 8
  put 22htj 3
  put 2g3zg 4
  put 93498 5
  put 6qcnc 7
  put 4qsf1 9
  put 8ym7 6
  put 1ohhv 3
  put 5crev 7
  put 4c6rw 7
  put 3lhgn 4
  put 1s23q 8
  put 184ch 6
  put 6b3bm 5
  put 9u3o2 1
  put 2l893 2
  put 9vspr 7
  put 3ej3v 7
  put 6lemz 2
  put 21yvn 2
  put 3vh50 0
  put 52t4e 0
  put 50kqx 1
  put 8qgff 4
  put 35slu 9
  put 6mze9 5
  put 1aj7h 9
  put 9q7ux 6
  put 942ed 5
  put 9h979 8
  put 4f0cw 1
  put 5345e 5
  put 1db2r 8
  put 8xkuu 3
  put 2xh4i 3
  put 5qbfg 5
  put 8ydkw 0
  put 27xjf 1
  put 8uujq 5
  put 957te 3
  put 6yx1k 9
  put 8li91 2
  put 3o752 6
  put 2f9s9 5
  put u4hd 7
  put 7at0h 2
  put 25qww 9
  put 1j16b 2
  put 1brf8 8
  put 5q8hs 4
  put 3tk56 6
  put 56p9l 5
  put w31k 1
  put 67r04 0
  put 93ean 3
  put 3tufo 4
  put 41ls4 2
  put 6j2mv 1
  put r9nj 1
  put 9f4cx 1
  put 3pubz 7
  put 1e75v 8
  put 73f6 5
  put 4lhfw 5
  put 1kd1b 3
  put 8xnf2 4
  put 2ja6s 1
  put 79mrk 5
  put 38ye2 0
  put 5f607 5
  put 83kfk 0
  put 7p53e 1
  put 7r2w2 1
  put 5m6ec 2
  put 2qpz4 0
  put 57rtu 3
  put 40nfm 9
  put 5sj89 6
  put 1y0w9 2
  put 1yls5 8
  put 6d4tc 6
  put 4q8k6 0
  put 62j84 4
  put 5cqj5 7
  put 3pfpc 6
  put ktzh 9
  put 3os8i 6
  put 2ogjx 2
  put 66ryc 6
  put 3ul8r 1
  put hpsj 2
  put 2duqd 0
  put 9gbfm 0
  put 3w471 6
  put 77bkm 9
  put 8y87v 0
  put 27yhb 6
  put 3aak9 2
  put 3rukt 0
  put 6arqv 5
  put 87cdm 4
  put u0c5 6
  put 5fzp7 7
  put 61ip 1
  put qlhm 0
  put 4sfd3 8
  put 8ynmy 8
  put 68yk5 5
  put 83860 7
  put 1w2s4 0
  put 4kobd 5
  put 1e39x 2
  put 8d4uz 0
  put 1f8j 4
  put 7h3in 7
  put 5rj0s 1
  put nvty 8
  put 73tuz 6
  put 5hlum 3
  put 5y32n 2
  put 5c2cp 1
  put 3gn51 9
  put 7g6t5 6
  put 4lri0 4
  put 1t4iq 0
  put 2z735 0
  put 88uj 6
  put 42c67 1
  put 7rqc0 4
  put 5qe79 7
  put 8owrx 0
  put 1mopc 6
  put 14p3s 1
  put 3mlls 2
  put 554r7 5
  put 7its7 7
  put 1rjn0 8
  put 41vcb 1
  put 6q6bu 3
  put 3lgtw 8
  put 3drxc 7
  put 1xg7j 2
  put 7e23f 3
  put 1q8cw 2
  put 8xhrk 2
  put 72hk2 3
  put 40pzh 2
  put 3uaad 4
  put 22u6g 9
  put 88ia 1
  put 1jjt9 7
  put kjpj 5
  put wtz 7
  put 56ix9 9
  put 1fdcq 0
  put 6a0th 9
  put 90hx2 2
  put mu0d 2
  put vbjd 1
  put 8a3e6 3
  put 7rdnp 2
  put 3ooso 3
  put 2fmn5 3
  put 4dzss 8
  put 5ocn2 5
  put 9ntei 5
  put 3esyx 6
  put 4utv5 7
  put 6a0q4 6
  put 3y2pg 2
  put 5muxu 5
  put 4sfui 1
  put 2o1s 2
  put f28c 5
  put 5a6va 2
  put 8cou7 9
  put 5gmez 1
  put 4xk1j 1
  put 5ncdg 3
  put 342r7 0
  put 5aw1q 9
  put 9vazj 7
  put 1u1y4 4
  put 3c2lb 1
  put byai 8
  put 2wmr5 1
  put 4yv9y 9
  put 9mbb3 9
  put 6h92t 2
  put 72zit 5
  put 8uv4a 6
  put 75gin 4
  put 65tug 8
  put 7a7sl 6
  put 80a80 1
  put 81m3x 9
  put 8tp7o 8
  put 8g80b 6
  put 4j0w8 2
  put 4766c 0
  put 5bnl1 6
  put 38kh0 9
  put 58lyy 9
  put 88o30 6
  put 3kwat 2
  put 25edz 1
  put 9faru 4
  put 16one 2
  put 6mk0u 9
  put 2vjxf 5
  put 6dv23 7
  put g2sx 9
  put 229vo 4
  put 3kfyq 4
  put 6loo2 5
  put 4xtir 6
  put 8104f 9
  put 13s68 3
  put 7usd2 2
  put 4miaj 2
  put 3mj4d 7
  put 3iyx3 1
  put 8hd7r 3
  put 1wofy 7
  put 55cya 2
  put 3ur7m 9
  put 2qp6q 7
  put 717ih 4
  put 7k2al 6
  put 6c7y7 1
  put 4ntbn 6
  put 7z01k 7
  put 6o4mg 5
  put 8i89n 6
  put 1sucm 6
  put 9kqny 8
  put 5q8cj 6
  put 5wek5 6
  put 5v799 1
  put 4zn8v 5
  put 3qh3l 8
  put 1vh9y 0
  put 92wqu 0
  put 1bowa 2
  put 66sqm 4
  put 5rtc1 7
  put 7agyz 5
  put 35pmi 1
  put 1mofk 3
  put 1a14v 5
  put 1yw7y 9
  put 6ejv8 0
  put 6vi12 7
  put 8aqdw 5
  put 9kkr8 8
  put 9ccin 8
  put 647mi 1
  put 889gt 3
  put 5mml4 5
  put 1d2ai 6
  put 5evbf 8
  put 1ae3p 2
  put l3pj 9
  put 8kdbg 2
  put 1kxke 8
  put 595o3 3
  put 6lpnw 7
  put 7z1p 4
  put 2sexj 2
  put 8ud81 0
  put 5f4qs 8
  put 8mser 8
  put 95c6k 9
  put 8yv9y 4
  put 2csza 4
  put 8r8rf 1
  put 34hfm 8
  put musv 5
  put 8mb66 5
  put 8p4aa 6
  put 3dk6e 1
  put 5rhqr 0
  put 50ppn 2
  put 281br 9
  put 4zw6r 4
  put 9rea5 5
  put 6i9at 9
  put 4p2rv 0
  put 6boo9 2
  put 6oywf 6
  put 9dsd 9
  put 6ymkf 0
  put 55mvs 2
  put 4vt73 0
  put 9sr7o 4
  put 7gyfw 4
  put 1vqa3 4
  put 6k6d1 7
  put 8lfxk 7
  put 8pf2 1
  put 5zfn8 5
  put 9y4qe 3
  put 5b5s8 0
  put 4zqm5 0
  put 29ibn 5
  put 4dafu 9
  put 8vdij 8
  put 7hksb 3
  put 3h3bj 5
  put 9gcdn 3
  put 5gjxk 2
  put 6o56m 5
  put 4hf6d 2
  put 62bk2 1
  put 4s89y 6
  put 5nsx6 5
  put 8h0o5 2
  put 4t86 5
  put 1uix9 5
  put 49h9w 6
  put 18o69 4
  put 701xx 6
  put 2zdfi 9
  put 7xzt5 4
  put 367o6 2
  put 7am08 2
  put 3z2f9 8
  put 4wrcn 2
  put 53w37 5
  put 7wpoi 9
  put 14641 7
  put 1wfwj 7
  put 28zki 2
  put 4dohe 8
  put 7nt6u 6
  put 8eo6e 0
  put 190fg 4
  put 6igpp 4
  put 8v84g 9
  put 7tdnj 2
  put 438vu 1
  put k0a1 3
  put 238ty 2
  put 98xut 2
  put 266dd 3
  put 9w70e 9
  put 819k 4
  put 94ata 0
  put 8sqk2 5
  put 664fw 7
  put 560je 0
  put 265f7 7
  put 9ca3r 8
  put 4ihrq 4
  put 7fqio 9
  put 5ua31 6
  put 5i1h8 4
  put 1qohn 9
  put 69ovk 0
  put z1jz 9
  put 9hajx 8
  put 4exo5 0
  put 8p5yp 4
  put 2u6ek 9
  put 37t24 0
  put 9gjk1 3
  put 1jd7f 1
  put 6n377 1
  put 1f27m 6
  put 4ftln 6
  put 5ywbj 2
  put 8ipv6 4
  put is9r 4
  put 7z9gr 8
  put 5242r 3
  put 2ptsd 7
  put 9c7jf 6
  put 7egrv 8
  put 3jiv7 1
  put 74jxt 0
  put 51xkh 0
  put 55a28 6
  put 8qw9f 1
  put 6yskt 3
  put 3hplp 2
  put wnqo 6
  put 5fduj 4
  put 2ve8g 7
  put 46cvs 2
  put 8f2e 4
  put 8wppg 8
  put 6oh1y 9
  put 5h7z4 5
  put 5ijvg 2
  put 2r6h1 7
  put 52dm3 1
  put 4kgl3 0
  put 9cfap 4
  put 48cdc 9
  put yre0 7
  put 82log 8
  put 1wzkm 9
  put 60r06 0
  put 79677 1
  put 53yd3 7
  put 93ikr 1
  put 4wsan 0
  put 1zvil 4
  put 38yu8 8
  put 2gocf 0
  put 2u8cm 9
  put z8kd 9
  put 1z2a2 0
